,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
345,44.0,1,2,1,0,34.0,1,0,2,5,8,404,4,0,0,3,0
346,33.0,2,2,2,0,1068.0,1,0,2,5,8,396,2,0,0,3,0
347,40.0,1,1,1,0,211.0,1,0,2,5,8,216,4,0,0,3,0
348,46.0,0,2,2,0,377.0,1,0,2,5,8,98,2,0,0,3,0
349,48.0,4,1,2,0,263.0,1,0,2,5,8,350,2,0,0,3,0
350,42.0,7,1,1,0,1263.0,1,0,2,6,8,114,2,0,0,3,0
351,27.0,7,1,1,0,8.0,1,0,2,6,8,88,3,0,0,3,0
352,48.0,0,1,1,0,126.0,1,1,2,6,8,379,2,0,0,3,0
353,59.0,0,1,1,0,230.0,1,0,2,6,8,190,3,0,0,3,0
354,46.0,9,1,2,0,841.0,1,0,2,6,8,158,1,0,0,3,0
355,38.0,0,0,1,0,308.0,1,0,2,6,8,102,1,0,0,3,0
356,43.0,4,0,2,0,1.0,1,0,2,6,8,306,1,0,0,3,0
357,38.0,0,0,2,0,86.0,1,0,2,6,8,218,1,0,0,3,0
358,23.0,8,2,1,0,157.0,1,0,2,6,8,54,1,0,0,3,0
359,34.0,7,1,1,0,22.0,1,0,2,6,8,344,1,0,0,3,0
360,38.0,0,1,1,0,46.0,1,1,2,6,8,195,1,0,0,3,0
361,37.0,1,1,1,0,1293.0,0,0,2,6,8,652,1,0,0,3,0
362,25.0,0,2,1,0,122.0,1,0,2,6,8,286,1,0,0,3,0
363,48.0,1,1,3,0,131.0,1,0,2,6,8,189,1,0,0,3,0
364,49.0,1,2,1,0,143.0,1,0,2,6,8,83,1,0,0,3,0
365,38.0,0,2,1,0,393.0,0,0,2,6,8,184,2,0,0,3,0
366,43.0,1,1,0,0,98.0,1,0,2,6,8,235,1,0,0,3,0
367,33.0,4,1,2,0,0.0,1,0,2,6,8,290,1,0,0,3,0
368,55.0,1,1,1,0,224.0,1,0,2,6,8,232,1,0,0,3,0
369,38.0,1,1,1,0,757.0,1,0,2,6,8,133,1,0,0,3,0
370,49.0,7,1,1,0,245.0,1,1,2,6,8,318,1,0,0,3,0
371,40.0,4,1,1,0,8486.0,0,0,2,6,8,260,3,0,0,3,0
372,43.0,0,1,3,0,350.0,0,0,2,6,8,437,1,0,0,3,0
373,38.0,1,1,1,0,20.0,1,0,2,6,8,402,1,0,0,3,0
374,58.0,7,1,1,0,1667.0,1,1,2,6,8,85,1,0,0,3,0
375,57.0,9,1,3,0,345.0,1,0,2,6,8,125,1,0,0,3,0
376,32.0,10,1,1,0,10.0,1,0,2,6,8,501,4,0,0,3,0
377,56.0,4,1,2,0,830.0,1,1,2,6,8,1201,1,0,0,3,1
378,58.0,1,0,3,0,29.0,1,0,2,6,8,253,1,0,0,3,0
379,60.0,5,0,1,0,545.0,1,0,2,6,8,1030,1,0,0,3,1
380,37.0,9,1,2,0,8730.0,1,0,2,6,8,149,1,0,0,3,0
381,46.0,9,0,2,0,477.0,1,0,2,6,8,114,1,0,0,3,0
382,27.0,0,1,1,0,4.0,1,0,2,6,8,243,1,0,0,3,0
383,43.0,1,1,1,0,1205.0,1,0,2,6,8,769,2,0,0,3,0
384,32.0,9,2,1,0,0.0,1,1,2,6,8,135,3,0,0,3,0
385,40.0,0,2,1,0,263.0,1,0,2,6,8,231,1,0,0,3,0
386,38.0,0,1,1,0,1.0,0,0,2,6,8,76,1,0,0,3,0
387,34.0,1,1,1,0,283.0,0,1,2,6,8,199,1,0,0,3,0
388,47.0,1,1,0,0,206.0,1,0,2,6,8,152,1,0,0,3,0
389,42.0,3,1,0,0,17.0,1,0,2,6,8,124,1,0,0,3,0
390,48.0,9,1,1,0,141.0,1,1,2,6,8,424,1,0,0,3,0
391,29.0,6,2,2,0,16.0,1,0,2,6,8,43,1,0,0,3,0
392,50.0,7,1,1,0,206.0,1,0,2,6,8,154,1,0,0,3,0
393,52.0,9,1,3,0,7.0,0,0,2,6,8,203,2,0,0,3,0
394,50.0,4,1,2,0,0.0,0,0,2,6,8,326,1,0,0,3,0
395,58.0,5,1,2,0,0.0,0,0,2,6,8,393,1,0,0,3,0
396,46.0,1,0,0,0,1927.0,1,0,2,6,8,241,3,0,0,3,0
397,38.0,9,1,1,0,284.0,1,0,2,6,8,483,1,0,0,3,0
398,46.0,1,1,1,0,1660.0,1,0,2,6,8,259,1,0,0,3,0
399,32.0,7,2,1,0,406.0,1,0,2,6,8,227,1,0,0,3,0
400,51.0,1,1,0,0,230.0,1,0,2,6,8,673,1,0,0,3,0
401,39.0,0,2,1,0,-25.0,1,0,2,6,8,576,1,0,0,3,0
402,48.0,0,1,1,0,182.0,1,0,2,6,8,180,2,0,0,3,0
403,36.0,2,1,2,0,1169.0,1,0,2,6,8,168,2,0,0,3,0
404,34.0,0,0,1,0,67.0,1,0,2,6,8,90,1,0,0,3,0
405,40.0,9,1,1,0,77.0,0,0,2,6,8,505,1,0,0,3,0
406,43.0,10,1,1,0,0.0,1,0,2,6,8,245,1,0,0,3,0
407,52.0,1,0,0,0,55.0,1,1,2,6,8,186,1,0,0,3,0
408,33.0,9,1,1,1,72.0,1,0,2,6,8,623,1,0,0,3,0
409,49.0,4,2,2,0,163.0,1,0,2,6,8,496,3,0,0,3,0
410,32.0,4,2,2,0,151.0,1,0,2,6,8,118,1,0,0,3,0
411,39.0,0,2,1,0,113.0,1,0,2,6,8,342,1,0,0,3,0
412,40.0,1,1,1,0,0.0,1,0,2,6,8,225,1,0,0,3,0
413,38.0,9,2,2,0,9.0,1,0,2,6,8,185,3,0,0,3,0
414,43.0,4,1,1,0,375.0,1,0,2,6,8,196,2,0,0,3,0
415,39.0,7,1,1,0,1142.0,1,0,2,6,8,276,1,0,0,3,0
416,54.0,1,1,0,0,2102.0,1,0,2,6,8,76,1,0,0,3,0
417,38.0,9,2,2,0,4325.0,1,0,2,6,8,87,1,0,0,3,0
418,40.0,1,1,1,0,217.0,1,0,2,6,8,195,1,0,0,3,0
419,55.0,0,1,1,0,131.0,1,0,2,6,8,744,1,0,0,3,0
420,42.0,4,1,2,0,1680.0,1,0,2,6,8,765,1,0,0,3,0
421,39.0,1,1,1,0,0.0,1,0,2,6,8,262,1,0,0,3,0
422,40.0,1,1,0,0,46.0,1,0,2,6,8,119,1,0,0,3,0
423,32.0,1,1,1,0,320.0,1,0,2,6,8,198,2,0,0,3,0
424,55.0,0,1,1,0,183.0,1,0,2,6,8,150,1,0,0,3,0
425,45.0,1,1,1,0,39.0,0,0,2,6,8,241,1,0,0,3,0
426,35.0,4,2,2,0,560.0,1,0,2,6,8,181,1,0,0,3,0
427,58.0,9,0,1,0,469.0,0,0,2,6,8,196,1,0,0,3,0
428,35.0,0,1,1,0,530.0,1,0,2,6,8,149,1,0,0,3,0
429,49.0,7,1,0,0,61.0,1,0,2,6,8,246,1,0,0,3,0
430,34.0,9,2,2,0,242.0,1,0,2,6,8,112,1,0,0,3,0
431,36.0,1,1,1,0,139.0,1,0,2,6,8,309,2,0,0,3,0
432,24.0,6,2,1,0,0.0,1,0,2,6,8,278,1,0,0,3,0
433,34.0,9,1,1,0,367.0,1,0,2,6,8,140,1,0,0,3,0
434,51.0,0,0,1,0,228.0,1,0,2,6,8,136,1,0,0,3,0
435,39.0,9,2,3,0,45248.0,1,0,2,6,8,1623,1,0,0,3,1
436,50.0,6,1,3,0,-84.0,1,0,2,6,8,101,1,0,0,3,0
437,32.0,7,2,1,0,310.0,1,0,2,6,8,144,1,0,0,3,0
438,42.0,1,1,3,0,132.0,1,0,2,6,8,238,1,0,0,3,0
439,50.0,9,1,1,0,797.0,1,0,2,6,8,354,1,0,0,3,0
440,40.0,7,1,1,0,71.0,0,0,2,6,8,79,1,0,0,3,0
441,46.0,4,0,3,0,2.0,1,0,2,6,8,187,1,0,0,3,0
442,37.0,4,1,2,0,231.0,1,1,2,6,8,451,2,0,0,3,0
443,34.0,1,1,1,0,270.0,1,1,2,6,8,159,1,0,0,3,0
444,44.0,1,1,1,0,274.0,1,1,2,6,8,409,1,0,0,3,0
445,40.0,0,2,1,0,-109.0,1,1,2,6,8,170,1,0,0,3,0
446,37.0,9,1,1,0,1.0,1,0,2,6,8,608,1,0,0,3,1
447,33.0,1,2,1,1,-60.0,0,0,2,6,8,243,1,0,0,3,0
448,35.0,1,1,1,0,89.0,1,0,2,6,8,145,2,0,0,3,0
449,58.0,1,0,1,0,-11.0,0,0,2,6,8,112,1,0,0,3,0
450,39.0,1,1,0,0,0.0,1,0,2,6,8,262,2,0,0,3,0
451,43.0,1,1,1,0,-509.0,1,0,2,6,8,124,1,0,0,3,0
452,39.0,10,1,0,0,408.0,1,0,2,6,8,53,1,0,0,3,0
453,36.0,7,2,0,0,58.0,1,0,2,6,8,134,1,0,0,3,0
454,57.0,5,2,1,0,1640.0,0,1,2,6,8,204,4,0,0,3,0
455,36.0,0,2,1,0,20.0,1,0,2,6,8,186,1,0,0,3,0
456,50.0,1,1,0,0,71.0,1,0,2,6,8,678,1,0,0,3,0
457,55.0,1,1,1,0,52.0,1,0,2,6,8,182,1,0,0,3,0
458,44.0,6,1,2,0,292.0,1,0,2,6,8,162,1,0,0,3,0
459,44.0,7,0,1,0,424.0,1,0,2,6,8,27,1,0,0,3,0
460,39.0,3,2,0,0,109.0,1,0,2,6,8,699,3,0,0,3,0
461,46.0,1,1,3,0,1044.0,1,0,2,6,8,43,1,0,0,3,0
462,39.0,1,1,1,0,983.0,1,0,2,6,8,97,1,0,0,3,0
463,34.0,0,1,1,0,869.0,0,0,2,6,8,1677,1,0,0,3,1
464,40.0,1,1,0,0,668.0,1,0,2,6,8,283,2,0,0,3,0
465,50.0,4,1,2,0,964.0,1,0,2,6,8,323,1,0,0,3,0
466,31.0,4,2,1,0,301.0,1,0,2,6,8,82,1,0,0,3,0
467,37.0,0,2,1,0,140.0,1,0,2,6,8,310,1,0,0,3,0
468,39.0,4,2,1,0,1877.0,1,0,2,6,8,185,1,0,0,3,0
469,51.0,1,1,0,0,1127.0,1,0,2,6,8,47,1,0,0,3,0
470,41.0,9,1,1,0,871.0,1,0,2,6,8,145,1,0,0,3,0
471,41.0,9,1,1,0,767.0,1,1,2,6,8,204,1,0,0,3,0
472,43.0,1,1,1,0,0.0,0,0,2,6,8,187,1,0,0,3,0
473,30.0,7,2,1,0,209.0,1,0,2,6,8,30,2,0,0,3,0
474,54.0,4,0,0,0,0.0,0,0,2,6,8,472,1,0,0,3,0
475,43.0,1,0,1,0,110.0,1,1,2,6,8,448,1,0,0,3,0
476,59.0,4,0,2,0,-76.0,1,1,2,6,8,264,1,0,0,3,0
477,47.0,9,1,3,0,178.0,1,0,2,6,8,169,1,0,0,3,0
478,40.0,1,1,0,0,-66.0,1,0,2,6,8,288,1,0,0,3,0
479,32.0,9,1,1,0,0.0,1,0,2,6,8,176,2,0,0,3,0
480,29.0,1,1,1,0,1.0,1,0,2,6,8,215,1,0,0,3,0
481,36.0,1,1,1,0,0.0,1,0,2,6,8,337,1,0,0,3,0
482,55.0,10,1,2,0,5345.0,0,0,2,6,8,278,1,0,0,3,0
483,30.0,1,0,1,0,-209.0,1,0,2,6,8,188,2,0,0,3,0
484,39.0,0,2,1,0,0.0,1,0,2,6,8,174,2,0,0,3,0
485,39.0,1,0,1,0,42.0,1,0,2,6,8,226,2,0,0,3,0
486,50.0,1,0,1,0,41.0,1,0,2,6,8,190,1,0,0,3,0
487,44.0,1,1,1,0,-99.0,1,0,2,6,8,111,2,0,0,3,0
488,37.0,9,2,1,0,17.0,1,0,2,6,8,164,1,0,0,3,0
489,46.0,0,1,0,0,276.0,1,1,2,6,8,157,2,0,0,3,0
490,32.0,9,2,3,0,-170.0,0,0,2,6,8,46,1,0,0,3,0
491,37.0,4,2,2,0,230.0,1,1,2,6,8,374,1,0,0,3,0
492,29.0,1,1,1,0,9.0,1,0,2,6,8,349,1,0,0,3,0
493,41.0,1,1,1,0,946.0,1,0,2,6,8,325,1,0,0,3,0
494,45.0,1,1,0,0,1297.0,1,0,2,6,8,233,2,0,0,3,0
495,57.0,5,0,1,0,-331.0,1,0,2,6,8,531,1,0,0,3,0
496,48.0,1,2,1,0,44.0,1,0,2,6,8,153,1,0,0,3,0
497,60.0,5,1,1,1,15.0,0,0,2,6,8,80,1,0,0,3,0
498,26.0,0,2,1,0,712.0,1,0,2,6,8,232,1,0,0,3,0
499,58.0,5,1,1,0,5435.0,1,0,2,6,8,118,1,0,0,3,0
500,34.0,0,1,1,0,507.0,1,0,2,6,8,190,1,0,0,3,0
501,55.0,10,0,1,0,387.0,1,0,2,6,8,918,1,0,0,3,1
502,41.0,1,1,0,0,0.0,1,1,2,6,8,238,1,0,0,3,0
503,50.0,4,0,1,0,1716.0,1,0,2,6,8,82,1,0,0,3,0
504,49.0,2,1,1,0,167.0,1,1,2,6,8,198,3,0,0,3,0
505,44.0,0,1,3,0,40.0,0,1,2,6,8,160,2,0,0,3,0
506,44.0,1,1,0,0,148.0,1,0,2,6,8,211,1,0,0,3,0
507,31.0,9,1,1,0,17.0,1,1,2,6,8,120,1,0,0,3,0
508,34.0,1,2,2,0,1011.0,1,0,2,6,8,136,1,0,0,3,0
509,46.0,4,2,3,0,1527.0,1,0,2,6,8,269,1,0,0,3,0
510,42.0,4,1,2,0,744.0,0,0,2,6,8,157,1,0,0,3,0
511,52.0,0,1,1,0,484.0,1,0,2,6,8,128,1,0,0,3,0
512,29.0,4,2,2,0,0.0,1,0,2,6,8,211,1,0,0,3,0
513,53.0,5,1,0,0,136.0,1,0,2,6,8,267,2,0,0,3,0
514,43.0,1,1,1,0,1335.0,1,0,2,6,8,371,2,0,0,3,0
515,38.0,4,1,1,0,517.0,1,0,2,6,8,288,2,0,0,3,0
516,46.0,4,1,2,0,459.0,1,0,2,6,8,221,1,0,0,3,0
517,48.0,4,0,3,0,549.0,1,0,2,6,8,427,1,0,0,3,0
518,30.0,0,0,1,0,83.0,1,1,2,6,8,310,1,0,0,3,0
519,44.0,1,1,0,0,213.0,0,0,2,6,8,158,1,0,0,3,0
520,31.0,3,1,0,0,203.0,1,0,2,6,8,604,3,0,0,3,0
521,42.0,7,2,1,0,518.0,1,0,2,6,8,198,1,0,0,3,0
522,40.0,4,2,2,0,3877.0,1,0,2,6,8,145,1,0,0,3,0
523,52.0,0,1,1,0,1236.0,1,0,2,6,8,247,1,0,0,3,0
524,45.0,1,0,1,0,756.0,1,0,2,6,8,179,2,0,0,3,0
525,48.0,1,1,1,0,157.0,1,0,2,6,8,73,1,0,0,3,0
526,45.0,1,1,0,0,-66.0,1,0,2,6,8,263,2,0,0,3,0
527,34.0,1,1,3,0,245.0,1,0,2,6,8,13,1,0,0,3,0
528,34.0,1,1,0,0,-144.0,1,0,2,6,8,79,2,0,0,3,0
529,46.0,1,1,1,0,71.0,1,0,2,6,8,416,1,0,0,3,0
530,49.0,7,0,1,0,505.0,1,0,2,6,8,162,1,0,0,3,0
531,50.0,9,1,0,0,249.0,1,0,2,6,8,129,1,0,0,3,0
532,34.0,0,2,1,0,0.0,1,0,2,6,8,150,1,0,0,3,0
533,40.0,10,2,1,0,11.0,1,0,2,6,8,43,1,0,0,3,0
534,36.0,0,1,1,0,639.0,1,0,2,6,8,191,1,0,0,3,0
535,59.0,1,0,3,0,124.0,1,0,2,6,8,26,1,0,0,3,0
536,45.0,1,1,1,0,82.0,1,0,2,6,8,250,1,0,0,3,0
537,36.0,6,1,2,0,107.0,1,0,2,6,8,146,1,0,0,3,0
538,56.0,7,1,1,0,473.0,1,0,2,6,8,416,1,0,0,3,0
539,42.0,7,0,1,0,372.0,1,1,2,6,8,121,2,0,0,3,0
540,30.0,0,1,1,0,46.0,1,0,2,6,8,114,2,0,0,3,0
541,30.0,8,2,2,0,34.0,1,0,2,6,8,289,1,0,0,3,0
542,47.0,6,1,3,0,935.0,1,0,2,6,8,225,1,0,0,3,0
543,33.0,1,1,1,0,-10.0,1,0,2,6,8,123,1,0,0,3,0
544,36.0,0,1,1,0,-106.0,1,0,2,6,8,130,2,0,0,3,0
545,39.0,7,0,0,0,471.0,1,0,2,6,8,161,2,0,0,3,0
546,56.0,0,0,1,0,778.0,1,0,2,6,8,149,2,0,0,3,0
547,39.0,1,0,3,0,170.0,1,0,2,6,8,268,2,0,0,3,0
548,42.0,9,1,1,0,315.0,1,0,2,6,8,259,2,0,0,3,0
549,52.0,1,1,1,0,3165.0,0,0,2,6,8,26,1,0,0,3,0
550,36.0,0,0,1,0,131.0,1,0,2,6,8,153,1,0,0,3,0
551,35.0,2,1,1,1,204.0,1,0,2,6,8,424,2,0,0,3,0
552,47.0,9,1,1,0,83.0,1,0,2,6,8,179,2,0,0,3,0
553,59.0,7,0,1,0,0.0,1,1,2,6,8,97,1,0,0,3,0
554,57.0,1,1,0,0,5431.0,1,1,2,6,8,383,1,0,0,3,0
555,38.0,4,1,3,0,1759.0,1,0,2,6,8,440,1,0,0,3,0
556,46.0,10,1,1,0,-125.0,1,0,2,6,8,23,1,0,0,3,0
557,34.0,1,1,1,0,0.0,0,0,2,6,8,195,1,0,0,3,0
558,28.0,7,2,1,0,5090.0,1,0,2,6,8,1297,3,0,0,3,1
559,38.0,9,1,3,0,573.0,1,0,2,6,8,87,1,0,0,3,0
560,56.0,1,1,1,0,1602.0,1,0,2,6,8,427,1,0,0,3,0
561,41.0,1,2,0,1,-137.0,1,1,2,6,8,189,1,0,0,3,0
562,52.0,9,1,3,0,0.0,0,0,2,6,8,195,1,0,0,3,0
563,54.0,7,1,1,0,193.0,0,0,2,6,8,179,1,0,0,3,0
564,61.0,5,1,1,0,195.0,1,1,2,6,8,179,1,0,0,3,0
565,53.0,2,1,1,0,288.0,0,0,2,6,8,69,1,0,0,3,0
566,47.0,9,1,1,0,19.0,1,0,2,6,8,105,2,0,0,3,0
567,53.0,1,1,0,0,25.0,1,0,2,6,8,266,3,0,0,3,0
568,46.0,7,1,1,0,216.0,1,0,2,6,8,524,2,0,0,3,0
569,39.0,1,0,0,0,190.0,1,1,2,6,8,96,2,0,0,3,0
570,56.0,9,0,1,0,99.0,1,0,2,6,8,155,2,0,0,3,0
571,55.0,7,0,0,0,2298.0,1,0,2,6,8,162,2,0,0,3,0
572,44.0,4,1,2,0,17.0,1,0,2,6,8,352,2,0,0,3,0
573,37.0,9,1,0,0,0.0,1,0,2,6,8,76,4,0,0,3,0
574,35.0,1,1,0,0,0.0,1,0,2,6,8,154,2,0,0,3,0
575,55.0,1,1,1,0,840.0,1,0,2,6,8,310,2,0,0,3,0
576,37.0,7,1,1,0,358.0,1,0,2,6,8,390,3,0,0,3,0
577,30.0,9,2,1,0,0.0,1,0,2,6,8,369,1,0,0,3,0
578,37.0,1,1,0,0,-325.0,1,1,2,6,8,112,2,0,0,3,0
579,36.0,9,2,1,0,-15.0,1,0,2,6,8,341,3,0,0,3,0
580,38.0,9,1,1,0,581.0,1,0,2,6,8,79,1,0,0,3,0
581,41.0,0,0,0,0,4070.0,1,0,2,6,8,140,2,0,0,3,0
582,48.0,5,1,1,0,74.0,0,1,2,6,8,315,1,0,0,3,0
583,55.0,7,0,1,0,141.0,1,0,2,6,8,262,2,0,0,3,0
584,28.0,7,0,1,0,89.0,0,0,2,6,8,174,2,0,0,3,0
585,54.0,7,1,1,1,0.0,1,0,2,6,8,138,3,0,0,3,0
586,30.0,1,1,1,0,450.0,0,0,2,6,8,526,2,0,0,3,0
587,48.0,9,1,2,0,310.0,0,0,2,6,8,135,1,0,0,3,0
588,31.0,6,1,1,0,0.0,1,0,2,6,8,36,5,0,0,3,0
589,38.0,1,1,1,0,384.0,1,0,2,6,8,1906,3,0,0,3,0
590,37.0,1,1,1,0,395.0,1,0,2,6,8,219,2,0,0,3,0
591,37.0,7,2,3,0,-118.0,1,0,2,6,8,147,2,0,0,3,0
592,56.0,1,1,0,0,5.0,1,1,2,6,8,407,2,0,0,3,0
593,51.0,1,1,1,0,50.0,1,1,2,6,8,121,1,0,0,3,0
594,39.0,1,1,1,0,285.0,1,1,2,6,8,209,1,0,0,3,0
595,49.0,9,1,3,0,15.0,0,0,2,6,8,92,2,0,0,3,0
596,51.0,1,1,0,0,653.0,1,1,2,6,8,208,1,0,0,3,0
597,43.0,6,1,1,0,918.0,1,0,2,6,8,193,1,0,0,3,0
598,32.0,7,1,1,0,243.0,1,1,2,6,8,144,1,0,0,3,0
599,29.0,9,2,2,0,405.0,1,0,2,6,8,65,1,0,0,3,0
600,48.0,4,0,2,0,1328.0,1,0,2,6,8,339,1,0,0,3,0
601,55.0,7,1,0,0,255.0,1,0,2,6,8,285,1,0,0,3,0
602,53.0,1,1,1,0,3397.0,1,0,2,6,8,231,1,0,0,3,0
603,47.0,9,1,3,0,2106.0,1,0,2,6,8,168,1,0,0,3,0
604,39.0,4,1,2,0,2877.0,1,0,2,6,8,278,1,0,0,3,0
605,31.0,1,2,2,0,60.0,1,1,2,6,8,389,1,0,0,3,0
606,39.0,1,1,0,0,2226.0,1,0,2,6,8,158,1,0,0,3,0
607,40.0,1,1,0,0,2880.0,1,0,2,6,8,145,2,0,0,3,0
608,40.0,9,2,3,0,-5.0,1,0,2,6,8,78,2,0,0,3,0
609,48.0,9,1,1,0,147.0,0,0,2,6,8,142,3,0,0,3,0
610,33.0,9,0,1,0,7.0,1,1,2,6,8,87,1,0,0,3,0
611,40.0,9,1,1,0,109.0,1,0,2,6,8,147,2,0,0,3,0
612,59.0,5,1,0,0,-119.0,1,0,2,6,8,289,1,0,0,3,0
613,30.0,9,1,1,0,484.0,1,0,2,6,8,703,1,0,0,3,1
614,31.0,4,2,2,0,1852.0,1,0,2,6,8,170,3,0,0,3,0
615,35.0,10,1,1,0,533.0,1,0,2,6,8,802,1,0,0,3,0
616,54.0,9,0,1,0,21.0,1,0,2,6,8,381,2,0,0,3,0
617,34.0,0,2,3,0,2434.0,1,0,2,6,8,218,4,0,0,3,0
618,32.0,9,1,1,0,90.0,1,1,2,6,8,57,2,0,0,3,0
619,56.0,0,0,3,0,4246.0,1,0,2,6,8,304,2,0,0,3,0
620,32.0,0,2,2,0,395.0,1,0,2,6,8,241,3,0,0,3,0
621,42.0,1,1,0,0,15.0,1,0,2,6,8,230,1,0,0,3,0
622,33.0,7,1,2,0,85.0,0,0,2,6,8,262,3,0,0,3,0
623,52.0,2,1,2,0,-184.0,1,1,2,6,8,392,2,0,0,3,0
624,52.0,7,1,1,0,660.0,0,0,2,6,8,201,2,0,0,3,0
625,52.0,1,0,0,1,-183.0,1,0,2,6,8,145,1,0,0,3,0
626,30.0,10,0,1,0,1144.0,1,0,2,6,8,252,1,0,0,3,0
627,44.0,7,0,1,0,1.0,1,0,2,6,8,235,4,0,0,3,0
628,35.0,0,1,1,0,69.0,1,1,2,6,8,235,2,0,0,3,0
629,55.0,4,2,1,0,220.0,1,0,2,6,8,328,2,0,0,3,0
630,33.0,1,1,0,0,332.0,1,0,2,6,8,116,2,0,0,3,0
631,37.0,1,2,1,0,240.0,1,0,2,6,8,246,1,0,0,3,0
632,42.0,9,2,1,0,0.0,1,0,2,6,8,293,1,0,0,3,0
633,43.0,10,1,1,0,0.0,1,0,2,6,8,37,2,0,0,3,0
634,38.0,2,1,2,0,898.0,1,0,2,6,8,132,2,0,0,3,0
635,37.0,9,1,1,0,123.0,1,1,2,6,8,530,2,0,0,3,0
636,31.0,8,2,1,0,252.0,1,0,2,6,8,175,3,0,0,3,0
637,41.0,4,1,2,0,65.0,1,0,2,6,8,524,2,0,0,3,0
638,41.0,9,1,1,0,-366.0,1,1,2,6,8,29,3,0,0,3,0
639,29.0,8,2,1,0,209.0,1,0,2,6,8,311,2,0,0,3,0
640,38.0,0,2,1,0,221.0,1,0,2,6,8,211,2,0,0,3,0
641,44.0,6,0,2,0,4.0,1,0,2,6,8,312,3,0,0,3,0
642,39.0,0,1,1,0,104.0,1,0,2,6,8,412,1,0,0,3,0
643,28.0,9,2,1,0,312.0,1,0,2,6,8,392,1,0,0,3,0
644,33.0,1,1,1,0,-349.0,1,0,2,6,8,191,1,0,0,3,0
645,41.0,7,1,3,0,4.0,0,0,2,6,8,284,2,0,0,3,0
646,40.0,1,1,0,0,-322.0,1,1,2,6,8,144,1,0,0,3,0
647,29.0,0,1,1,0,-150.0,1,0,2,6,8,328,1,0,0,3,0
648,38.0,4,1,3,0,1349.0,1,0,2,6,8,100,1,0,0,3,0
649,32.0,0,1,2,0,281.0,1,0,2,6,8,226,1,0,0,3,0
650,45.0,7,1,1,0,1259.0,1,0,2,6,8,507,1,0,0,3,0
651,33.0,0,2,1,0,101.0,1,0,2,6,8,392,1,0,0,3,0
652,34.0,1,1,1,0,848.0,1,0,2,6,8,684,2,0,0,3,0
653,41.0,2,1,3,0,89.0,1,0,2,6,8,333,2,0,0,3,0
654,41.0,1,1,1,0,140.0,1,0,2,6,8,311,3,0,0,3,0
655,35.0,0,2,1,0,148.0,1,0,2,6,8,128,2,0,0,3,0
656,40.0,9,2,1,0,200.0,1,0,2,6,8,322,2,0,0,3,0
657,60.0,6,1,0,0,46.0,1,0,2,6,8,202,4,0,0,3,0
658,47.0,7,0,1,0,201.0,1,0,2,6,8,92,2,0,0,3,0
659,46.0,1,1,0,0,530.0,1,0,2,6,8,739,3,0,0,3,0
660,31.0,1,2,1,0,0.0,1,0,2,6,8,273,2,0,0,3,0
661,49.0,6,1,1,0,1.0,1,0,2,6,8,260,3,0,0,3,0
662,29.0,1,1,1,0,43.0,1,0,2,6,8,268,2,0,0,3,0
663,31.0,4,2,2,0,-173.0,1,0,2,6,8,396,2,0,0,3,0
664,38.0,4,1,2,0,389.0,1,0,2,6,8,262,1,0,0,3,0
665,37.0,1,1,0,0,215.0,1,1,2,6,8,308,3,0,0,3,0
666,35.0,9,1,1,0,-131.0,1,0,2,6,8,467,2,0,0,3,0
667,31.0,4,2,1,0,783.0,1,0,2,6,8,320,1,0,0,3,0
668,41.0,0,1,1,0,0.0,1,0,2,6,8,160,3,0,0,3,0
669,46.0,7,1,3,0,80.0,1,0,2,6,8,245,2,0,0,3,0
670,40.0,7,0,1,0,105.0,1,0,2,6,8,189,2,0,0,3,0
671,29.0,0,1,1,0,182.0,1,1,2,6,8,477,1,0,0,3,0
672,49.0,0,1,1,0,82.0,1,0,2,6,8,310,1,0,0,3,0
673,42.0,4,1,2,0,0.0,1,0,2,6,8,65,3,0,0,3,0
674,54.0,7,1,1,0,510.0,1,0,2,6,8,196,2,0,0,3,0
675,40.0,4,2,2,0,242.0,1,0,2,6,8,221,2,0,0,3,0
676,53.0,0,1,1,0,244.0,1,1,2,6,8,197,2,0,0,3,0
677,49.0,4,1,2,0,92.0,1,0,2,6,8,221,2,0,0,3,0
678,40.0,1,1,0,1,0.0,1,0,2,6,8,64,2,0,0,3,0
679,29.0,8,2,1,0,948.0,1,0,2,6,8,75,2,0,0,3,0
680,36.0,1,1,0,0,23.0,1,0,2,6,8,400,2,0,0,3,0
681,37.0,9,1,1,0,710.0,1,0,2,6,8,378,3,0,0,3,0
682,39.0,7,1,1,0,1205.0,1,0,2,6,8,118,2,0,0,3,0
683,36.0,9,1,1,0,368.0,1,1,2,6,8,1597,2,0,0,3,1
684,44.0,2,1,2,0,1631.0,1,0,2,6,8,346,2,0,0,3,0
685,40.0,0,1,1,0,6.0,1,0,2,6,8,60,3,0,0,3,0
686,49.0,1,1,1,0,26.0,1,0,2,6,8,276,2,0,0,3,0
687,30.0,9,2,3,0,-48.0,1,0,2,6,8,152,2,0,0,3,0
688,57.0,4,1,2,0,2142.0,1,0,2,6,8,251,3,0,0,3,0
689,24.0,7,2,1,0,77.0,1,1,2,6,8,390,2,0,0,3,0
690,46.0,1,1,3,0,401.0,1,0,2,6,8,306,2,0,0,3,0
